Date,Price,CVol,Change,% Change,% Return,Total Return (Gross),Cumulative Return %,Open,High,Low,Cumulative Change %
05/DD/YY,200.95,1817714,-1.68,-0.83,-0.83,246.30,161.50,201.40,203.20,200.80,113.35
05/DD/YY,202.63,2839464,-3.80,-1.84,-1.84,248.36,163.68,203.34,204.00,201.01,115.13
05/DD/YY,206.43,1927994,-1.09,-0.53,-0.53,253.01,168.63,202.80,206.98,201.71,119.17
05/DD/YY,207.52,1897692,2.53,1.23,1.23,254.35,170.05,206.01,208.75,205.67,120.33
05/DD/YY,204.99,1514660,0.26,0.13,0.13,251.25,166.76,204.43,206.22,203.12,117.64
05/DD/YY,204.73,1981789,-1.19,-0.58,-0.58,250.93,166.42,206.40,208.41,204.03,117.36
04/DD/YY,205.92,1833416,-1.00,-0.48,-0.48,252.39,167.97,206.94,207.99,204.15,118.63
04/DD/YY,206.92,2997024,3.84,1.89,1.89,253.62,169.27,203.50,208.00,203.27,119.69
04/DD/YY,203.08,1543137,1.68,0.83,0.83,248.91,164.27,201.73,203.12,200.32,115.61
04/DD/YY,201.40,2075273,0.86,0.43,0.43,246.85,162.08,199.70,202.56,199.10,113.83
04/DD/YY,200.54,4606367,-3.60,-1.76,-1.76,245.80,160.96,203.00,203.52,199.73,112.92
04/DD/YY,204.14,2121243,-0.46,-0.22,-0.22,250.21,165.65,204.25,205.19,202.74,116.74
04/DD/YY,204.60,1591430,-1.31,-0.64,-0.64,250.77,166.25,205.12,205.59,204.14,117.23
04/DD/YY,205.91,2874292,-1.99,-0.96,-0.96,252.38,167.95,207.09,207.86,205.15,118.62
04/DD/YY,207.90,4195336,6.06,3.00,3.00,254.82,170.54,201.96,208.50,201.78,120.73
04/DD/YY,201.84,4852969,1.93,0.97,0.97,247.39,162.66,199.62,202.94,199.24,114.30
04/DD/YY,199.91,6617232,-7.93,-3.82,-3.82,245.02,160.14,204.11,205.74,199.70,112.25
04/DD/YY,207.84,5096630,5.01,2.47,2.47,254.74,170.46,207.00,209.97,206.37,120.67
04/DD/YY,202.83,2802400,-0.15,-0.07,-0.07,248.60,163.94,204.23,205.45,201.57,115.35
04/DD/YY,202.98,1907115,2.36,1.18,1.18,248.79,164.14,201.80,203.17,200.27,115.51
04/DD/YY,200.62,2400893,-1.92,-0.95,-0.95,245.89,161.07,201.23,201.59,198.86,113.00
04/DD/YY,202.54,1891580,0.16,0.08,0.08,248.25,163.57,202.79,203.63,201.18,115.04
04/DD/YY,202.38,2447288,0.15,0.07,0.07,248.05,163.36,203.38,205.50,202.06,114.87
04/DD/YY,202.23,2582379,1.37,0.68,0.68,247.87,163.16,200.80,204.29,200.50,114.71
04/DD/YY,200.86,3227885,3.36,1.70,1.70,246.19,161.38,199.25,201.09,198.54,113.26
04/DD/YY,197.50,2246979,0.76,0.39,0.39,242.07,157.01,196.24,197.76,195.40,109.69
04/DD/YY,196.74,3562556,4.75,2.47,2.47,241.14,156.02,194.00,198.09,193.61,108.88
03/DD/YY,191.99,2632797,0.81,0.42,0.42,235.32,149.84,192.68,193.11,191.14,103.84
03/DD/YY,191.18,2343428,1.15,0.61,0.61,234.32,148.78,190.74,191.91,189.29,102.98
03/DD/YY,190.03,2343810,-0.66,-0.35,-0.35,232.91,147.29,190.60,191.61,188.74,101.76
03/DD/YY,190.69,2910110,2.18,1.16,1.16,233.72,148.15,190.03,192.41,188.69,102.46
03/DD/YY,188.51,3751226,-0.45,-0.24,-0.24,231.05,145.31,189.33,191.45,186.50,100.14
03/DD/YY,188.96,5703063,-5.62,-2.89,-2.89,231.60,145.90,192.67,193.71,187.78,100.62
03/DD/YY,194.58,4031526,0.26,0.13,0.13,238.49,153.21,192.90,195.55,191.75,106.59
03/DD/YY,194.32,5033491,-6.80,-3.38,-3.38,238.17,152.87,200.33,200.33,193.97,106.31
03/DD/YY,201.12,3284871,-1.35,-0.67,-0.67,246.51,161.72,204.88,206.45,200.78,113.53
03/DD/YY,202.47,3355202,4.21,2.12,2.12,248.16,163.48,199.18,203.85,198.92,114.96
03/DD/YY,198.26,2985264,0.79,0.40,0.40,243.00,158.00,197.16,198.85,196.85,110.50
03/DD/YY,197.47,1482382,0.22,0.11,0.11,242.03,156.97,197.32,198.50,196.70,109.66
03/DD/YY,197.25,1904531,0.62,0.32,0.32,241.76,156.68,197.75,198.93,196.52,109.42
03/DD/YY,196.63,1977361,0.66,0.34,0.34,241.00,155.88,196.00,197.40,195.69,108.76
03/DD/YY,195.97,2669014,0.73,0.37,0.37,240.19,155.02,197.23,198.97,195.73,108.06
03/DD/YY,195.24,3162760,2.47,1.28,1.28,239.30,154.07,190.40,195.77,189.71,107.29
03/DD/YY,192.77,3567935,-1.97,-1.01,-1.01,236.27,150.85,193.13,193.45,190.08,104.67
03/DD/YY,194.74,2247480,-1.26,-0.64,-0.64,238.69,153.42,195.90,197.56,194.53,106.76
03/DD/YY,196.00,2338725,0.02,0.01,0.01,240.23,155.06,195.85,196.18,193.00,108.10
03/DD/YY,195.98,2683593,-2.22,-1.12,-1.12,240.21,155.03,198.81,200.83,194.15,108.07
03/DD/YY,198.20,2580797,1.50,0.76,0.76,242.93,157.92,198.75,201.44,197.43,110.43
02/DD/YY,196.70,2964439,-1.40,-0.71,-0.71,241.09,155.97,198.04,198.40,196.01,108.84
02/DD/YY,198.10,1804501,-0.80,-0.40,,242.81,157.79,198.50,199.89,197.12,110.33
02/DD/YY,198.90,2499795,0.25,0.13,0.13,242.81,157.79,198.47,200.56,196.55,111.17
02/DD/YY,198.65,3032171,2.65,1.35,1.35,242.50,157.47,198.00,201.50,197.71,110.91
02/DD/YY,196.00,2626634,-0.36,-0.18,-0.18,239.26,154.03,196.60,197.75,195.20,108.10
02/DD/YY,196.36,2786021,-2.24,-1.13,-1.13,239.70,154.50,198.97,199.45,195.05,108.48
02/DD/YY,198.60,2265991,-0.07,-0.04,-0.04,242.44,157.40,198.73,199.30,197.51,110.86
02/DD/YY,198.67,2558186,0.17,0.09,0.09,242.52,157.49,196.66,199.06,195.61,110.93
02/DD/YY,198.50,3065444,5.97,3.10,3.10,242.32,157.27,193.21,198.89,193.10,110.75
02/DD/YY,192.53,2864952,-2.16,-1.11,-1.11,235.03,149.53,192.21,194.13,189.44,104.41
02/DD/YY,194.69,2757343,0.20,0.10,0.10,237.67,152.33,195.92,198.78,194.60,106.70
02/DD/YY,194.49,2392931,3.16,1.65,1.65,237.42,152.07,193.05,195.65,193.00,106.49
02/DD/YY,191.33,2056684,-0.34,-0.18,-0.18,233.56,147.98,192.88,193.32,191.07,103.14
02/DD/YY,191.67,2757596,-1.40,-0.73,-0.73,233.98,148.42,191.72,192.62,188.22,103.50
02/DD/YY,193.07,2948750,-3.55,-1.81,-1.81,235.69,150.23,195.28,195.88,191.05,104.98
02/DD/YY,196.62,2063097,-1.39,-0.70,-0.70,240.02,154.83,197.18,199.06,195.83,108.75
02/DD/YY,198.01,2601036,0.29,0.15,0.15,241.72,156.64,198.12,199.33,196.86,110.23
02/DD/YY,197.72,2400169,1.18,0.60,0.60,241.36,156.26,195.80,197.76,194.79,109.92
02/DD/YY,196.54,3174301,-1.47,-0.74,-0.74,239.92,154.73,198.00,199.64,196.54,108.67
01/DD/YY,198.01,5604546,-4.47,-2.21,-2.21,241.72,156.64,200.10,202.35,196.95,110.23
01/DD/YY,202.48,2773366,1.98,0.99,0.99,247.18,162.43,200.90,203.29,199.65,114.98
01/DD/YY,200.50,2694125,0.78,0.39,0.39,244.76,159.86,199.00,201.97,197.87,112.87
01/DD/YY,199.72,2369554,-1.02,-0.51,-0.51,243.81,158.85,197.99,200.07,197.10,112.05
01/DD/YY,200.74,3275461,2.94,1.49,1.49,245.05,160.17,199.83,201.19,199.42,113.13
01/DD/YY,197.80,2632011,0.90,0.46,0.46,241.46,156.36,196.22,199.68,195.76,110.01
01/DD/YY,196.90,3410681,-0.78,-0.39,-0.39,240.36,155.20,197.55,198.09,194.53,109.05
01/DD/YY,197.68,4648472,-4.86,-2.40,-2.40,241.32,156.21,200.50,201.47,195.92,109.88
01/DD/YY,202.54,5650934,3.45,1.73,1.73,247.25,162.51,200.38,203.00,196.91,115.04
01/DD/YY,199.09,8176998,2.01,1.02,1.02,243.04,158.04,195.95,199.80,192.83,111.38
01/DD/YY,197.08,15194230,17.17,9.54,9.54,240.58,155.43,187.00,198.15,185.60,109.24
01/DD/YY,179.91,2911802,1.19,0.67,0.67,219.62,133.18,178.32,179.99,176.40,91.01
01/DD/YY,178.72,3361688,1.79,1.01,1.01,218.17,131.63,174.52,179.54,174.10,89.75
01/DD/YY,176.93,3183036,0.93,0.53,0.53,215.99,129.31,175.10,177.04,172.42,87.85
01/DD/YY,176.00,2808732,-0.47,-0.27,-0.27,214.85,128.11,175.66,178.07,175.50,86.86
01/DD/YY,176.47,3321697,1.10,0.63,0.63,215.42,128.72,176.10,177.69,174.91,87.36
01/DD/YY,175.37,2692684,-0.65,-0.37,-0.37,214.08,127.29,177.78,178.10,172.90,86.19
01/DD/YY,176.02,3152092,0.97,0.55,0.55,214.87,128.13,175.23,177.83,172.27,86.88
01/DD/YY,175.05,3788312,5.54,3.27,3.27,213.69,126.88,172.99,176.00,171.10,85.85
01/DD/YY,169.51,4060393,-2.52,-1.46,-1.46,206.93,119.70,170.66,171.77,168.29,79.97
01/DD/YY,172.03,3999444,4.98,2.98,2.98,210.00,122.96,164.33,172.25,163.35,82.65
12/DD/YY,167.05,4550009,4.02,2.47,2.47,203.92,116.51,163.78,167.12,163.78,77.36
12/DD/YY,163.03,4110520,-2.38,-1.44,-1.44,199.02,111.30,165.64,165.95,162.02,73.09
12/DD/YY,165.41,4972964,2.48,1.52,1.52,201.92,114.38,160.12,165.41,159.02,75.62
12/DD/YY,162.93,7054656,6.58,4.21,4.21,198.90,111.17,157.00,163.11,151.70,72.98
12/DD/YY,156.35,3783497,-3.70,-2.31,-2.31,190.86,102.64,159.00,160.00,154.31,66.00
12/DD/YY,160.05,8960030,-8.36,-4.96,-4.96,195.38,107.44,168.25,169.63,159.42,69.93
12/DD/YY,168.41,6488177,-0.84,-0.50,-0.50,205.58,118.27,168.39,171.65,167.16,78.80
12/DD/YY,169.25,5316095,-2.25,-1.31,-1.31,206.61,119.36,171.59,174.85,167.60,79.69
12/DD/YY,171.50,5150789,3.49,2.08,2.08,209.36,122.28,169.78,173.02,169.32,82.08
12/DD/YY,168.01,8395805,-4.76,-2.76,-2.76,205.10,117.75,169.40,171.43,166.53,78.38
12/DD/YY,172.77,5078341,-3.15,-1.79,-1.79,210.91,123.92,174.34,176.26,172.37,83.43
12/DD/YY,175.92,4008550,-0.78,-0.44,-0.44,214.75,128.01,177.83,178.69,175.12,86.78
12/DD/YY,176.70,3677292,-0.10,-0.06,-0.06,215.70,129.02,178.50,180.00,176.48,87.60
12/DD/YY,176.80,4713871,-2.03,-1.14,-1.14,215.83,129.15,182.15,184.43,175.45,87.71
12/DD/YY,178.83,4528341,-0.84,-0.47,-0.47,218.30,131.78,178.60,179.84,174.68,89.87
12/DD/YY,179.67,3921232,-4.42,-2.40,-2.40,219.33,132.87,183.85,186.25,179.00,90.76
12/DD/YY,184.09,5275511,-0.22,-0.12,-0.12,224.73,138.59,181.33,184.88,180.15,95.45
12/DD/YY,184.31,5797535,-7.32,-3.82,-3.82,224.99,138.88,190.69,191.11,183.63,95.68
12/DD/YY,191.63,4017006,0.94,0.49,0.49,233.93,148.37,194.00,195.66,191.62,103.46
11/DD/YY,190.69,6219958,-4.16,-2.13,-2.13,232.78,147.15,190.57,191.45,188.12,102.46
11/DD/YY,194.85,2666117,-3.50,-1.76,-1.36,237.86,152.54,196.02,197.45,193.16,106.87
11/DD/YY,198.35,3762873,4.70,2.43,2.43,241.14,156.03,194.84,198.45,192.23,110.59
11/DD/YY,193.65,2345380,-0.69,-0.36,-0.36,235.43,149.96,193.40,194.62,191.56,105.60
11/DD/YY,194.34,3143267,5.24,2.77,2.77,236.27,150.85,191.17,195.23,190.69,106.33
11/DD/YY,189.10,1862633,-3.50,-1.82,-1.82,229.90,144.09,191.61,191.87,188.94,100.77
11/DD/YY,192.60,4111653,1.26,0.66,0.66,234.15,148.60,192.09,195.24,191.19,104.49
11/DD/YY,191.34,5513841,-6.88,-3.47,-3.47,232.62,146.98,195.10,195.89,190.35,103.15
11/DD/YY,198.22,3419116,-3.90,-1.93,-1.93,240.99,155.86,201.83,202.30,197.35,110.45
11/DD/YY,202.12,2829572,-1.62,-0.80,-0.80,245.73,160.89,202.93,204.74,200.35,114.59
11/DD/YY,203.74,4260001,1.25,0.62,0.62,247.70,162.98,201.80,204.50,199.32,116.31
11/DD/YY,202.49,5742451,-2.56,-1.25,-1.25,246.18,161.37,206.24,207.34,198.44,114.99
11/DD/YY,205.05,6984798,-1.00,-0.49,-0.49,249.29,164.67,204.40,209.59,202.33,117.70
11/DD/YY,206.05,11019360,-16.60,-7.46,-7.46,250.50,165.96,222.00,222.31,205.13,118.77
11/DD/YY,222.65,3721716,-9.00,-3.89,-3.89,270.69,187.39,231.69,231.69,222.30,136.39
11/DD/YY,231.65,2404854,0.37,0.16,0.16,281.63,199.01,231.00,234.06,230.60,145.95
11/DD/YY,231.28,3514619,3.08,1.35,1.35,281.18,198.53,230.05,232.80,226.90,145.55
11/DD/YY,228.20,2275807,-0.52,-0.23,-0.23,277.43,194.55,228.19,229.52,227.05,142.28
11/DD/YY,228.72,2565374,-0.97,-0.42,-0.42,278.07,195.23,228.32,231.10,226.95,142.83
11/DD/YY,229.69,3698981,2.72,1.20,1.20,279.25,196.48,230.00,231.69,226.29,143.86
11/DD/YY,226.97,2557550,1.60,0.71,0.71,275.94,192.97,225.76,228.88,225.47,140.98
10/DD/YY,225.37,4369633,6.09,2.78,2.78,273.99,190.90,221.89,229.00,221.40,139.28
10/DD/YY,219.28,3897378,4.79,2.23,2.23,266.59,183.04,215.99,220.35,215.04,132.81
10/DD/YY,214.49,3278258,2.13,1.00,1.00,260.77,176.86,214.15,218.21,212.05,127.73
10/DD/YY,212.36,3558077,-1.65,-0.77,-0.77,258.18,174.11,210.73,214.80,209.53,125.47
10/DD/YY,214.01,3179707,4.83,2.31,2.31,260.18,176.24,211.27,215.69,210.34,127.22
10/DD/YY,209.18,4152712.99999999,-9.38,-4.29,-4.29,254.31,170.00,218.14,218.93,208.40,122.09
10/DD/YY,218.56,3318168,-3.04,-1.37,-1.37,265.71,182.11,216.59,219.52,214.32,132.05
10/DD/YY,221.60,2736770,-5.36,-2.36,-2.36,269.41,186.04,226.93,228.87,221.52,135.28
10/DD/YY,226.96,2759105,2.01,0.89,0.89,275.93,192.95,225.26,228.30,224.19,140.97
10/DD/YY,224.95,2995425,-3.33,-1.46,-1.46,273.48,190.36,227.50,228.73,223.86,138.83
10/DD/YY,228.28,4953723,6.58,2.97,2.97,277.53,194.66,220.53,228.90,220.05,142.37
10/DD/YY,221.70,5924183,6.48,3.01,3.01,269.53,186.16,219.35,222.00,216.30,135.38
10/DD/YY,215.22,3333750,1.35,0.63,0.63,261.65,177.80,214.45,217.14,213.05,128.50
10/DD/YY,213.87,4161711,0.90,0.42,0.42,260.01,176.06,217.00,217.98,211.46,127.07
10/DD/YY,212.97,6217366,-1.92,-0.89,-0.89,258.92,174.90,214.20,216.03,210.95,126.11
10/DD/YY,214.89,3955472,-8.02,-3.60,-3.60,261.25,177.37,223.24,223.64,214.56,128.15
10/DD/YY,222.91,1863236,-2.44,-1.08,-1.08,271.00,187.73,224.99,225.12,222.53,136.67
10/DD/YY,225.35,2523200,-0.36,-0.16,-0.16,273.97,190.88,224.26,226.92,222.50,139.26
10/DD/YY,225.71,1722697,-1.77,-0.78,-0.78,274.41,191.34,228.00,228.41,224.21,139.64
10/DD/YY,227.48,2903786,-0.30,-0.13,-0.13,276.56,193.63,229.26,231.40,225.39,141.52
10/DD/YY,227.78,2574210,1.71,0.76,0.76,276.92,194.01,227.75,229.77,226.58,141.84
10/DD/YY,226.07,2272681,0.74,0.33,0.33,274.84,191.81,225.28,226.33,223.97,140.02
10/DD/YY,225.33,2451341,1.09,0.49,0.49,273.94,190.85,226.22,227.59,225.00,139.24
09/DD/YY,224.24,3097847,-3.50,-1.54,-1.54,272.62,189.44,225.75,227.40,223.80,138.08
09/DD/YY,227.74,2451510,-1.14,-0.50,-0.50,276.87,193.96,228.77,229.85,227.52,141.79
09/DD/YY,228.88,2372746,-3.62,-1.56,-1.56,278.26,195.43,232.96,233.00,228.24,143.00
09/DD/YY,232.50,2003418,-0.40,-0.17,-0.17,282.66,200.11,234.64,234.64,232.23,146.85
09/DD/YY,232.90,2056982,-2.44,-1.04,-1.04,283.15,200.62,234.74,235.74,232.24,147.27
09/DD/YY,235.34,3760267,-2.06,-0.87,-0.87,286.11,203.77,238.06,238.52,234.83,149.86
09/DD/YY,237.40,2502995,1.82,0.77,0.77,288.62,206.43,237.00,238.51,236.03,152.05
09/DD/YY,235.58,3716487,6.69,2.92,2.92,286.41,204.08,229.90,236.28,229.52,150.12
09/DD/YY,228.89,2498063,1.00,0.44,0.44,278.27,195.45,228.35,229.40,226.57,143.02
09/DD/YY,227.89,1918787,-1.35,-0.59,-0.59,277.06,194.15,229.40,230.16,227.30,141.95
09/DD/YY,229.24,2228307,0.91,0.40,0.40,278.70,195.90,229.08,230.55,228.76,143.39
09/DD/YY,228.33,3003569,0.18,0.08,0.08,277.59,194.72,229.50,229.85,227.57,142.42
09/DD/YY,228.15,3577707,-2.06,-0.89,-0.89,277.37,194.49,230.91,231.99,227.30,142.23
09/DD/YY,230.21,2719540,-1.70,-0.73,-0.73,279.88,197.15,230.67,231.65,228.66,144.42
09/DD/YY,231.91,1948493,-2.00,-0.86,-0.86,281.94,199.34,235.01,235.50,231.74,146.22
09/DD/YY,233.91,1952884,-0.61,-0.26,-0.26,284.38,201.93,235.05,235.64,232.68,148.35
09/DD/YY,234.52,2651790,-3.04,-1.28,-1.28,285.12,202.71,237.00,238.63,233.88,148.99
09/DD/YY,237.56,2092231,-0.10,-0.04,-0.04,288.81,206.64,237.01,239.45,236.17,152.22
09/DD/YY,237.66,2083697.99999999,-0.15,-0.06,-0.06,288.93,206.77,237.76,238.12,234.59,152.33
08/DD/YY,237.81,1965472,-1.59,-0.66,-0.66,289.12,206.96,238.94,239.35,237.12,152.49
08/DD/YY,239.40,1963935,-2.00,-0.83,-0.83,291.05,209.01,240.80,241.12,238.68,154.17
08/DD/YY,241.40,1911957,-0.97,-0.40,-0.07,293.48,211.59,242.05,242.79,240.31,156.30
08/DD/YY,242.37,2951180,-0.23,-0.09,-0.09,293.69,211.81,243.06,245.08,241.59,157.33
08/DD/YY,242.60,4106946,7.49,3.19,3.19,293.97,212.11,236.99,243.65,236.56,157.57
08/DD/YY,235.11,1948234,-1.23,-0.52,-0.52,284.89,202.47,237.36,237.80,234.70,149.62
08/DD/YY,236.34,2065059,-3.00,-1.25,-1.25,286.38,204.05,239.05,239.28,235.84,150.93
08/DD/YY,239.34,1870940,0.69,0.29,0.29,290.02,207.91,237.89,239.67,237.58,154.11
08/DD/YY,238.65,2437333,2.87,1.22,1.22,289.18,207.03,235.29,239.53,235.29,153.38
08/DD/YY,235.78,2604975,2.40,1.03,1.03,285.70,203.33,234.13,235.98,234.08,150.33
08/DD/YY,233.38,2107243,0.38,0.16,0.16,282.79,200.25,232.51,233.72,231.64,147.78
08/DD/YY,233.00,2438306,3.75,1.64,1.64,282.33,199.76,230.67,233.29,230.45,147.38
08/DD/YY,229.25,3218939,-0.31,-0.14,-0.14,277.79,194.93,229.35,231.54,228.31,143.40
08/DD/YY,229.56,2359006,2.70,1.19,1.19,278.17,195.33,227.35,230.37,227.30,143.73
08/DD/YY,226.86,2663244,-2.75,-1.20,-1.20,274.89,191.86,229.49,229.89,226.57,140.86
08/DD/YY,229.61,3863732,-4.17,-1.78,-1.78,278.23,195.40,230.97,231.46,228.11,143.78
08/DD/YY,233.78,2952021,-2.59,-1.10,-1.10,283.28,200.76,236.35,236.85,233.39,148.21
08/DD/YY,236.37,2522656,-1.46,-0.61,-0.61,286.42,204.09,238.12,239.16,236.23,150.96
08/DD/YY,237.83,2399530,1.90,0.81,0.81,288.19,205.97,237.25,239.46,236.49,152.51
08/DD/YY,235.93,2259700,1.84,0.79,0.79,285.88,203.53,234.14,236.98,234.03,150.49
08/DD/YY,234.09,3053130,0.10,0.04,0.04,283.65,201.16,234.44,235.52,233.49,148.54
08/DD/YY,233.99,2580124,-2.05,-0.87,-0.87,283.53,201.03,233.93,235.21,232.77,148.43
08/DD/YY,236.04,2510727,-1.39,-0.59,-0.59,286.02,203.67,238.50,239.40,235.78,150.61
07/DD/YY,237.43,2504133,-1.52,-0.64,-0.64,287.70,205.46,239.50,239.50,236.55,152.08
07/DD/YY,238.95,2454219,1.31,0.55,0.55,289.54,207.41,238.00,239.73,236.89,153.70
07/DD/YY,237.64,1999682,0.53,0.22,0.22,287.96,205.73,237.96,238.80,235.99,152.31
07/DD/YY,237.11,1885496,0.42,0.18,0.18,287.31,205.04,237.00,238.34,236.43,151.74
07/DD/YY,236.69,2174698,0.81,0.34,0.34,286.80,204.50,235.01,236.85,233.95,151.30
07/DD/YY,235.88,2887509,2.12,0.91,0.91,285.82,203.46,234.75,237.48,234.34,150.44
07/DD/YY,233.76,2788682,2.07,0.89,0.89,283.25,200.73,231.80,234.86,231.72,148.19
07/DD/YY,231.69,2684620,2.06,0.90,0.90,280.75,198.07,229.01,232.05,228.80,145.99
07/DD/YY,229.63,4638844,-1.61,-0.70,-0.70,278.25,195.42,231.11,231.99,228.98,143.80
07/DD/YY,231.24,6149874,0.22,0.10,0.10,280.20,197.49,232.34,233.72,230.15,145.51
07/DD/YY,231.02,9280184,-0.42,-0.18,-0.18,279.93,197.21,231.48,233.23,226.87,145.28
07/DD/YY,231.44,3271217,5.03,2.22,2.22,280.44,197.75,227.20,231.44,226.74,145.72
07/DD/YY,226.41,2543722,-0.81,-0.36,-0.36,274.35,191.28,226.63,228.62,223.93,140.38
07/DD/YY,227.22,2223060,1.56,0.69,0.69,275.33,192.32,227.64,227.80,225.77,141.24
07/DD/YY,225.66,2527030,-1.19,-0.52,-0.52,273.44,190.31,225.76,227.25,225.20,139.59
07/DD/YY,226.85,2524839,-1.14,-0.50,-0.50,274.88,191.85,228.00,228.87,225.85,140.85
07/DD/YY,227.99,2743874,6.20,2.80,2.80,276.26,193.31,223.36,228.20,223.00,142.06
07/DD/YY,221.79,1846534,1.05,0.48,0.48,268.75,185.34,220.54,223.20,219.88,135.48
07/DD/YY,220.74,2218550,0.36,0.16,0.16,267.48,183.98,221.50,222.14,219.78,134.36
07/DD/YY,220.38,1204376,-2.88,-1.29,-1.29,267.04,183.52,224.46,224.64,219.99,133.98
07/DD/YY,223.26,1723244,2.69,1.22,1.22,270.53,187.23,219.75,223.34,218.89,137.04
06/DD/YY,220.57,3395263,-2.85,-1.28,-1.28,267.27,183.77,224.40,225.17,220.45,134.18
06/DD/YY,223.42,3072630,3.24,1.47,1.47,270.73,187.43,220.25,224.66,219.58,137.21
06/DD/YY,220.18,3104188,-1.40,-0.63,-0.63,266.80,183.26,221.48,225.47,220.14,133.77
06/DD/YY,221.58,2692887,0.04,0.02,0.02,268.50,185.07,221.78,222.80,219.12,135.25
06/DD/YY,221.54,3817727,-4.48,-1.98,-1.98,268.45,185.01,224.50,225.14,220.39,135.21
06/DD/YY,226.02,2892218,-0.96,-0.42,-0.42,273.88,190.78,227.78,230.50,225.58,139.97
06/DD/YY,226.98,3094630,-0.84,-0.37,-0.37,275.04,192.01,226.39,228.43,224.57,140.99
06/DD/YY,227.82,2678291,-0.50,-0.22,-0.22,276.06,193.09,229.92,229.94,226.96,141.88
06/DD/YY,228.32,3326561,-3.07,-1.33,-1.33,276.66,193.74,228.22,229.04,226.16,142.41
06/DD/YY,231.39,2327485,-0.53,-0.23,-0.23,280.38,197.69,230.20,231.67,229.15,145.67
06/DD/YY,231.92,4738084,-1.73,-0.74,-0.74,281.03,198.37,231.50,233.15,229.84,146.23
06/DD/YY,233.65,2899565,-0.18,-0.08,-0.08,283.12,200.59,235.87,235.89,232.59,148.07
06/DD/YY,233.83,3637425,1.20,0.52,0.52,283.34,200.82,233.65,238.23,233.10,148.26
06/DD/YY,232.63,2079981,-1.46,-0.62,-0.62,281.89,199.28,234.12,235.23,231.86,146.99
06/DD/YY,234.09,1936809,0.70,0.30,0.30,283.65,201.16,234.62,235.16,233.59,148.54
06/DD/YY,233.39,2253128,-0.06,-0.03,-0.03,282.81,200.26,233.00,234.27,232.35,147.79
06/DD/YY,233.45,2904959,1.22,0.53,0.53,282.88,200.34,233.89,235.92,232.54,147.86
06/DD/YY,232.23,2566410,3.89,1.70,1.70,281.40,198.77,229.85,232.58,229.36,146.56
06/DD/YY,228.34,1986219,-1.55,-0.67,-0.67,276.69,193.76,228.94,229.34,227.29,142.43
06/DD/YY,229.89,2133594,1.54,0.67,0.67,278.57,195.76,230.35,231.15,228.95,144.08
06/DD/YY,228.35,3330852,2.47,1.09,1.09,276.70,193.77,228.40,230.25,228.09,142.44
05/DD/YY,225.88,5334873,-3.28,-1.43,-1.43,273.71,190.60,227.34,228.11,224.09,139.82
05/DD/YY,229.16,3348589,2.13,0.94,1.29,277.68,194.82,228.94,229.67,226.28,143.30
05/DD/YY,227.03,5323609,-7.98,-3.40,-3.40,274.14,191.06,231.52,232.47,225.02,141.04
05/DD/YY,235.01,1985610,-1.09,-0.46,-0.46,283.78,201.29,235.00,236.12,234.28,149.51
05/DD/YY,236.10,2308658,-1.71,-0.72,-0.72,285.09,202.69,236.60,237.17,233.65,150.67
05/DD/YY,237.81,3114002,-0.19,-0.08,-0.08,287.16,204.88,236.88,237.87,234.38,152.49
05/DD/YY,238.00,2551478,0.30,0.13,0.13,287.39,205.12,238.70,240.70,237.98,152.69
05/DD/YY,237.70,1951741,0.70,0.30,0.30,287.03,204.74,239.10,240.07,237.32,152.37
05/DD/YY,237.00,2698990,-2.10,-0.88,-0.88,286.18,203.84,238.10,238.74,236.87,151.63
05/DD/YY,239.10,2462688,-1.86,-0.77,-0.77,288.72,206.53,240.42,242.44,238.78,153.86
05/DD/YY,240.96,1965177,-0.60,-0.25,-0.25,290.96,208.92,241.27,241.84,240.59,155.83
05/DD/YY,241.56,2165705,-2.35,-0.96,-0.96,291.69,209.69,243.00,243.95,240.67,156.47
05/DD/YY,243.91,1928526,0.99,0.41,0.41,294.53,212.70,243.60,245.88,243.50,158.96
05/DD/YY,242.92,1540146,-0.52,-0.21,-0.21,293.33,211.43,243.44,244.91,241.71,157.91
05/DD/YY,243.44,2598955,1.71,0.71,0.71,293.96,212.10,242.11,245.42,240.16,158.46
05/DD/YY,241.73,2434002,4.73,2.00,2.00,291.89,209.91,237.98,242.05,237.25,156.65
05/DD/YY,237.00,3267002,-0.20,-0.08,-0.08,286.18,203.84,238.24,240.66,236.00,151.63
05/DD/YY,237.20,1979446,2.26,0.96,0.96,286.42,204.10,236.00,238.17,235.28,151.84
05/DD/YY,234.94,2622252,1.53,0.66,0.66,283.69,201.20,232.31,236.79,232.28,149.44
05/DD/YY,233.41,4511425,-0.64,-0.27,-0.27,281.85,199.24,232.45,234.00,227.40,147.81
05/DD/YY,234.05,3710850,-2.62,-1.11,-1.11,282.62,200.06,236.60,237.91,233.42,148.49
05/DD/YY,236.67,3269793,-1.66,-0.70,-0.70,285.78,203.42,237.51,237.90,233.96,151.28
04/DD/YY,238.33,2790458,-1.47,-0.61,-0.61,287.79,205.55,240.97,243.07,238.22,153.04
04/DD/YY,239.80,2136781,-0.29,-0.12,-0.12,289.56,207.43,240.00,241.93,239.02,154.60
04/DD/YY,240.09,2891094,0.86,0.36,0.36,289.91,207.80,239.27,241.66,238.01,154.91
